ANO;MÊS;DIA;HORA;qtdDiasUteis;TotalLIGs;MédiaLIGs;TotalAtds;MédiaAtds;Ligs/Atds
2021;11;24;15:00;21;26;1.24;4;0.19;6
2021;11;24;16:00;21;29;1.38;4;0.19;7
2021;11;24;17:00;21;8;0.38;3;0.14;2
2021;11;24;18:00;21;6;0.29;3;0.14;2
2021;11;25;07:00;21;10;0.48;4;0.19;2
2021;11;25;08:00;21;37;1.76;6;0.29;6
2021;11;25;09:00;21;27;1.29;10;0.48;2
2021;11;25;10:00;21;38;1.81;10;0.48;3
2021;11;25;11:00;21;46;2.19;11;0.52;4
2021;11;25;12:00;21;42;2.00;11;0.52;3
2021;11;25;13:00;21;26;1.24;10;0.48;2
2021;11;25;14:00;21;23;1.10;8;0.38;2
2021;11;25;15:00;21;16;0.76;4;0.19;4
2021;11;25;16:00;21;14;0.67;4;0.19;3
2021;11;25;17:00;21;8;0.38;3;0.14;2
2021;11;25;18:00;21;4;0.19;3;0.14;1
2021;11;26;07:00;21;7;0.33;4;0.19;1
2021;11;26;08:00;21;24;1.14;6;0.29;4
2021;11;26;09:00;21;40;1.90;9;0.43;4
2021;11;26;10:00;21;31;1.48;10;0.48;3
2021;11;26;11:00;21;21;1.00;10;0.48;2
2021;11;26;12:00;21;22;1.05;10;0.48;2
2021;11;26;13:00;21;19;0.90;9;0.43;2
2021;11;26;14:00;21;15;0.71;8;0.38;1
2021;11;26;15:00;21;16;0.76;4;0.19;4
2021;11;26;16:00;21;10;0.48;4;0.19;2
2021;11;26;17:00;21;8;0.38;3;0.14;2
2021;11;26;18:00;21;1;0.05;2;0.10;0
2021;11;27;09:00;21;1;0.05;2;0.10;0
2021;11;27;11:00;21;1;0.05;2;0.10;0
2021;11;27;13:00;21;1;0.05;2;0.10;0
2021;11;27;14:00;21;1;0.05;2;0.10;0
2021;11;27;18:00;21;1;0.05;3;0.14;0
2021;11;28;09:00;21;2;0.10;0;0.00;2
2021;11;28;13:00;21;19;0.90;2;0.10;9
2021;11;28;14:00;21;9;0.43;2;0.10;4
2021;11;28;16:00;21;2;0.10;2;0.10;1
2021;11;29;07:00;21;15;0.71;4;0.19;3
2021;11;29;08:00;21;30;1.43;6;0.29;5
2021;11;29;09:00;21;35;1.67;10;0.48;3
2021;11;29;10:00;21;61;2.90;11;0.52;5
2021;11;29;11:00;21;61;2.90;12;0.57;5
2021;11;29;12:00;21;58;2.76;12;0.57;4
2021;11;29;13:00;21;37;1.76;9;0.43;4
2021;11;29;14:00;21;25;1.19;8;0.38;3
2021;11;29;15:00;21;23;1.10;4;0.19;5
2021;11;29;16:00;21;22;1.05;4;0.19;5
2021;11;29;17:00;21;17;0.81;3;0.14;5
2021;11;29;18:00;21;9;0.43;3;0.14;3
2021;11;30;07:00;21;24;1.14;4;0.19;6
2021;11;30;08:00;21;62;2.95;7;0.33;8
2021;11;30;09:00;21;62;2.95;10;0.48;6
2021;11;30;10:00;21;69;3.29;11;0.52;6
2021;11;30;11:00;21;59;2.81;13;0.62;4
2021;11;30;12:00;21;50;2.38;12;0.57;4
2021;11;30;13:00;21;37;1.76;11;0.52;3
2021;11;30;14:00;21;25;1.19;10;0.48;2
2021;11;30;15:00;21;26;1.24;5;0.24;5
2021;11;30;16:00;21;13;0.62;5;0.24;2
2021;11;30;17:00;21;10;0.48;4;0.19;2
2021;11;30;18:00;21;4;0.19;3;0.14;1
2021;12;1;07:00;22;14;0.64;4;0.18;3
2021;12;1;08:00;22;31;1.41;7;0.32;4
2021;12;1;09:00;22;36;1.64;11;0.50;3
2021;12;1;10:00;22;40;1.82;11;0.50;3
2021;12;1;11:00;22;34;1.55;13;0.59;2
2021;12;1;12:00;22;37;1.68;13;0.59;2
2021;12;1;13:00;22;39;1.77;12;0.55;3
2021;12;1;14:00;22;18;0.82;10;0.45;1
2021;12;1;15:00;22;25;1.14;6;0.27;4
2021;12;1;16:00;22;18;0.82;6;0.27;3
2021;12;1;17:00;22;14;0.64;4;0.18;3
2021;12;1;18:00;22;4;0.18;3;0.14;1
2021;12;2;07:00;22;23;1.05;5;0.23;4
2021;12;2;08:00;22;48;2.18;7;0.32;6
2021;12;2;09:00;22;60;2.73;11;0.50;5
2021;12;2;10:00;22;62;2.82;11;0.50;5
2021;12;2;11:00;22;53;2.41;13;0.59;4
2021;12;2;12:00;22;72;3.27;13;0.59;5
2021;12;2;13:00;22;75;3.41;12;0.55;6
2021;12;2;14:00;22;52;2.36;9;0.41;5
2021;12;2;15:00;22;49;2.23;5;0.23;9
2021;12;2;16:00;22;42;1.91;5;0.23;8
2021;12;2;17:00;22;8;0.36;3;0.14;2
2021;12;2;18:00;22;14;0.64;3;0.14;4
2021;12;2;19:00;22;1;0.05;3;0.14;0
2021;12;3;07:00;22;15;0.68;5;0.23;3
2021;12;3;08:00;22;21;0.95;7;0.32;3
2021;12;3;09:00;22;42;1.91;11;0.50;3
2021;12;3;10:00;22;35;1.59;12;0.55;2
2021;12;3;11:00;22;32;1.45;13;0.59;2
2021;12;3;12:00;22;25;1.14;13;0.59;1
2021;12;3;13:00;22;13;0.59;12;0.55;1
2021;12;3;14:00;22;24;1.09;9;0.41;2
2021;12;3;15:00;22;16;0.73;5;0.23;3
2021;12;3;16:00;22;15;0.68;4;0.18;3
2021;12;3;17:00;22;10;0.45;3;0.14;3
2021;12;3;18:00;22;1;0.05;3;0.14;0
2021;12;4;08:00;22;1;0.05;2;0.09;0
2021;12;4;09:00;22;2;0.09;2;0.09;1
2021;12;4;10:00;22;2;0.09;2;0.09;1
2021;12;4;11:00;22;1;0.05;2;0.09;0
2021;12;4;12:00;22;1;0.05;2;0.09;0
2021;12;4;13:00;22;2;0.09;2;0.09;1
2021;12;4;17:00;22;1;0.05;2;0.09;0
2021;12;5;15:00;22;4;0.18;1;0.05;4
2021;12;5;16:00;22;1;0.05;1;0.05;1
2021;12;6;07:00;22;18;0.82;5;0.23;3
2021;12;6;08:00;22;30;1.36;7;0.32;4
2021;12;6;09:00;22;48;2.18;12;0.55;4
2021;12;6;10:00;22;60;2.73;12;0.55;5
2021;12;6;11:00;22;55;2.50;14;0.64;3
2021;12;6;12:00;22;44;2.00;13;0.59;3
2021;12;6;13:00;22;44;2.00;11;0.50;4
2021;12;6;14:00;22;38;1.73;8;0.36;4
2021;12;6;15:00;22;34;1.55;4;0.18;8
2021;12;6;16:00;22;44;2.00;4;0.18;11
2021;12;6;17:00;22;28;1.27;2;0.09;14
2021;12;6;18:00;22;16;0.73;2;0.09;8
2021;12;7;07:00;22;19;0.86;5;0.23;3
2021;12;7;08:00;22;35;1.59;8;0.36;4
2021;12;7;09:00;22;69;3.14;12;0.55;5
2021;12;7;10:00;22;73;3.32;12;0.55;6
2021;12;7;11:00;22;57;2.59;13;0.59;4
2021;12;7;12:00;22;58;2.64;14;0.64;4
2021;12;7;13:00;22;43;1.95;12;0.55;3
2021;12;7;14:00;22;39;1.77;8;0.36;4
2021;12;7;15:00;22;36;1.64;5;0.23;7
2021;12;7;16:00;22;31;1.41;5;0.23;6
2021;12;7;17:00;22;45;2.05;3;0.14;15
2021;12;7;18:00;22;12;0.55;3;0.14;4
2021;12;8;09:00;22;4;0.18;7;0.32;0
2021;12;8;10:00;22;2;0.09;7;0.32;0
2021;12;8;11:00;22;3;0.14;7;0.32;0
2021;12;8;12:00;22;4;0.18;7;0.32;0
2021;12;8;14:00;22;4;0.18;3;0.14;1
2021;12;8;15:00;22;2;0.09;2;0.09;1
2021;12;8;16:00;22;5;0.23;2;0.09;2
2021;12;8;17:00;22;3;0.14;2;0.09;1
2021;12;9;07:00;22;18;0.82;5;0.23;3
2021;12;9;08:00;22;48;2.18;8;0.36;6
2021;12;9;09:00;22;53;2.41;12;0.55;4
2021;12;9;10:00;22;44;2.00;12;0.55;3
2021;12;9;11:00;22;41;1.86;14;0.64;2
2021;12;9;12:00;22;36;1.64;14;0.64;2
2021;12;9;13:00;22;40;1.82;11;0.50;3
2021;12;9;14:00;22;25;1.14;8;0.36;3
2021;12;9;15:00;22;29;1.32;4;0.18;7
2021;12;9;16:00;22;15;0.68;4;0.18;3
2021;12;9;17:00;22;21;0.95;2;0.09;10
2021;12;9;18:00;22;7;0.32;2;0.09;3
2021;12;10;07:00;22;10;0.45;6;0.27;1
2021;12;10;08:00;22;26;1.18;10;0.45;2
2021;12;10;09:00;22;45;2.05;13;0.59;3
2021;12;10;10:00;22;27;1.23;12;0.55;2
2021;12;10;11:00;22;28;1.27;13;0.59;2
2021;12;10;12:00;22;20;0.91;13;0.59;1
2021;12;10;13:00;22;15;0.68;11;0.50;1
2021;12;10;14:00;22;29;1.32;7;0.32;4
2021;12;10;15:00;22;33;1.50;3;0.14;11
2021;12;10;16:00;22;8;0.36;0;0.00;8
2021;12;10;17:00;22;4;0.18;0;0.00;4
2021;12;11;08:00;22;1;0.05;2;0.09;0
2021;12;11;12:00;22;3;0.14;2;0.09;1
2021;12;11;14:00;22;1;0.05;2;0.09;0
2021;12;11;15:00;22;1;0.05;2;0.09;0
2021;12;12;09:00;22;1;0.05;2;0.09;0
2021;12;12;11:00;22;3;0.14;2;0.09;1
2021;12;12;12:00;22;1;0.05;2;0.09;0
2021;12;12;13:00;22;1;0.05;2;0.09;0
2021;12;12;14:00;22;4;0.18;2;0.09;2
2021;12;12;15:00;22;5;0.23;2;0.09;2
2021;12;13;07:00;22;25;1.14;6;0.27;4
2021;12;13;08:00;22;38;1.73;9;0.41;4
2021;12;13;09:00;22;42;1.91;13;0.59;3
2021;12;13;10:00;22;37;1.68;13;0.59;2
2021;12;13;11:00;22;75;3.41;14;0.64;5
2021;12;13;12:00;22;51;2.32;13;0.59;3
2021;12;13;13:00;22;42;1.91;10;0.45;4
2021;12;13;14:00;22;41;1.86;7;0.32;5
2021;12;13;15:00;22;15;0.68;4;0.18;3
2021;12;13;16:00;22;19;0.86;4;0.18;4
2021;12;13;17:00;22;10;0.45;2;0.09;5
2021;12;13;18:00;22;5;0.23;2;0.09;2
2021;12;14;07:00;22;8;0.36;5;0.23;1
2021;12;14;08:00;22;28;1.27;8;0.36;3
2021;12;14;09:00;22;29;1.32;9;0.41;3
2021;12;14;10:00;22;30;1.36;9;0.41;3
2021;12;14;11:00;22;39;1.77;9;0.41;4
2021;12;14;12:00;22;37;1.68;8;0.36;4
2021;12;14;13:00;22;26;1.18;10;0.45;2
2021;12;14;14:00;22;40;1.82;6;0.27;6
2021;12;14;15:00;22;28;1.27;5;0.23;5
2021;12;14;16:00;22;16;0.73;5;0.23;3
2021;12;14;17:00;22;10;0.45;3;0.14;3
2021;12;14;18:00;22;2;0.09;3;0.14;0
2021;12;15;07:00;22;17;0.77;5;0.23;3
2021;12;15;08:00;22;29;1.32;7;0.32;4
2021;12;15;09:00;22;39;1.77;10;0.45;3
2021;12;15;10:00;22;39;1.77;11;0.50;3
2021;12;15;11:00;22;36;1.64;12;0.55;3
2021;12;15;12:00;22;39;1.77;11;0.50;3
2021;12;15;13:00;22;42;1.91;10;0.45;4
2021;12;15;14:00;22;44;2.00;7;0.32;6
2021;12;15;15:00;22;31;1.41;4;0.18;7
2021;12;15;16:00;22;35;1.59;4;0.18;8
2021;12;15;17:00;22;9;0.41;3;0.14;3
2021;12;15;18:00;22;4;0.18;3;0.14;1
2021;12;16;07:00;22;7;0.32;5;0.23;1
2021;12;16;08:00;22;24;1.09;5;0.23;4
2021;12;16;09:00;22;45;2.05;8;0.36;5
2021;12;16;10:00;22;37;1.68;9;0.41;4
2021;12;16;11:00;22;39;1.77;11;0.50;3
2021;12;16;12:00;22;41;1.86;10;0.45;4
2021;12;16;13:00;22;24;1.09;7;0.32;3
2021;12;16;14:00;22;27;1.23;6;0.27;4
2021;12;16;15:00;22;32;1.45;2;0.09;16
2021;12;16;16:00;22;12;0.55;2;0.09;6
2021;12;16;17:00;22;16;0.73;1;0.05;16
2021;12;16;18:00;22;5;0.23;1;0.05;5
2021;12;16;19:00;22;1;0.05;1;0.05;1
2021;12;17;07:00;22;7;0.32;5;0.23;1
2021;12;17;08:00;22;16;0.73;7;0.32;2
2021;12;17;09:00;22;40;1.82;8;0.36;5
2021;12;17;10:00;22;46;2.09;8;0.36;5
2021;12;17;11:00;22;34;1.55;8;0.36;4
2021;12;17;12:00;22;18;0.82;8;0.36;2
2021;12;17;13:00;22;19;0.86;5;0.23;3
2021;12;17;14:00;22;36;1.64;3;0.14;12
2021;12;17;15:00;22;17;0.77;2;0.09;8
2021;12;17;16:00;22;14;0.64;2;0.09;7
2021;12;17;17:00;22;5;0.23;1;0.05;5
2021;12;17;18:00;22;2;0.09;1;0.05;2
2021;12;17;19:00;22;1;0.05;1;0.05;1
2021;12;18;10:00;22;2;0.09;2;0.09;1
2021;12;18;12:00;22;1;0.05;2;0.09;0
2021;12;18;14:00;22;1;0.05;2;0.09;0
2021;12;18;16:00;22;2;0.09;2;0.09;1
2021;12;18;18:00;22;1;0.05;2;0.09;0
2021;12;19;11:00;22;1;0.05;1;0.05;1
2021;12;19;13:00;22;1;0.05;1;0.05;1
2021;12;19;14:00;22;1;0.05;1;0.05;1
2021;12;19;16:00;22;1;0.05;1;0.05;1
2021;12;20;07:00;22;10;0.45;4;0.18;2
2021;12;20;08:00;22;19;0.86;7;0.32;2
2021;12;20;09:00;22;43;1.95;9;0.41;4
2021;12;20;10:00;22;32;1.45;9;0.41;3
2021;12;20;11:00;22;33;1.50;9;0.41;3
2021;12;20;12:00;22;22;1.00;8;0.36;2
2021;12;20;13:00;22;19;0.86;7;0.32;2
2021;12;20;14:00;22;11;0.50;4;0.18;2
2021;12;20;15:00;22;8;0.36;2;0.09;4
2021;12;20;16:00;22;7;0.32;2;0.09;3
2021;12;20;17:00;22;8;0.36;2;0.09;4
2021;12;20;18:00;22;1;0.05;2;0.09;0
2021;12;21;07:00;22;15;0.68;3;0.14;5
2021;12;21;08:00;22;29;1.32;5;0.23;5
2021;12;21;09:00;22;31;1.41;8;0.36;3
2021;12;21;10:00;22;32;1.45;8;0.36;4
2021;12;21;11:00;22;53;2.41;9;0.41;5
2021;12;21;12:00;22;22;1.00;9;0.41;2
2021;12;21;13:00;22;11;0.50;9;0.41;1
2021;12;21;14:00;22;17;0.77;7;0.32;2
2021;12;21;15:00;22;12;0.55;4;0.18;3
2021;12;21;16:00;22;15;0.68;4;0.18;3
2021;12;21;17:00;22;24;1.09;2;0.09;12
2021;12;21;18:00;22;14;0.64;2;0.09;7
2021;12;21;19:00;22;1;0.05;2;0.09;0
2021;12;22;07:00;22;25;1.14;4;0.18;6
2021;12;22;08:00;22;43;1.95;6;0.27;7
2021;12;22;09:00;22;31;1.41;9;0.41;3
2021;12;22;10:00;22;23;1.05;9;0.41;2
2021;12;22;11:00;22;26;1.18;9;0.41;2
2021;12;22;12:00;22;11;0.50;9;0.41;1
2021;12;22;13:00;22;8;0.36;7;0.32;1
2021;12;22;14:00;22;18;0.82;4;0.18;4
2021;12;22;15:00;22;29;1.32;1;0.05;29
2021;12;22;16:00;22;35;1.59;1;0.05;35
2021;12;22;17:00;22;13;0.59;1;0.05;13
2021;12;22;18:00;22;14;0.64;1;0.05;14
2021;12;23;07:00;22;12;0.55;4;0.18;3
2021;12;23;08:00;22;18;0.82;5;0.23;3
2021;12;23;09:00;22;37;1.68;9;0.41;4
2021;12;23;10:00;22;28;1.27;9;0.41;3
2021;12;23;11:00;22;23;1.05;9;0.41;2
2021;12;23;12:00;22;15;0.68;9;0.41;1
2021;12;23;13:00;22;6;0.27;7;0.32;0
2021;12;23;14:00;22;9;0.41;5;0.23;1
2021;12;23;15:00;22;13;0.59;1;0.05;13
2021;12;23;16:00;22;2;0.09;1;0.05;2
2021;12;23;17:00;22;7;0.32;1;0.05;7
2021;12;23;18:00;22;2;0.09;1;0.05;2
2021;12;23;19:00;22;1;0.05;1;0.05;1
2021;12;24;07:00;22;1;0.05;0;0.00;1
2021;12;24;09:00;22;2;0.09;2;0.09;1
2021;12;24;10:00;22;1;0.05;2;0.09;0
2021;12;24;11:00;22;2;0.09;2;0.09;1
2021;12;24;12:00;22;5;0.23;2;0.09;2
2021;12;24;13:00;22;2;0.09;2;0.09;1
2021;12;24;14:00;22;5;0.23;2;0.09;2
2021;12;24;15:00;22;2;0.09;2;0.09;1
2021;12;24;16:00;22;2;0.09;2;0.09;1
2021;12;25;10:00;22;3;0.14;1;0.05;3
2021;12;25;12:00;22;1;0.05;1;0.05;1
2021;12;25;15:00;22;5;0.23;0;0.00;5
2021;12;25;16:00;22;14;0.64;0;0.00;14
2021;12;25;17:00;22;3;0.14;0;0.00;3
2021;12;27;08:00;22;3;0.14;2;0.09;1
2021;12;27;09:00;22;4;0.18;2;0.09;2
2021;12;27;10:00;22;7;0.32;2;0.09;3
2021;12;27;11:00;22;6;0.27;2;0.09;3
2021;12;27;12:00;22;6;0.27;2;0.09;3
2021;12;27;13:00;22;5;0.23;2;0.09;2
2021;12;27;14:00;22;2;0.09;2;0.09;1
2021;12;27;15:00;22;9;0.41;2;0.09;4
2021;12;27;16:00;22;26;1.18;2;0.09;13
2021;12;27;17:00;22;28;1.27;2;0.09;14
2021;12;27;18:00;22;6;0.27;2;0.09;3
2021;12;28;08:00;22;2;0.09;2;0.09;1
2021;12;28;09:00;22;1;0.05;2;0.09;0
2021;12;28;10:00;22;4;0.18;2;0.09;2
2021;12;28;11:00;22;11;0.50;2;0.09;5
2021;12;28;12:00;22;7;0.32;2;0.09;3
2021;12;28;13:00;22;2;0.09;2;0.09;1
2021;12;28;14:00;22;5;0.23;2;0.09;2
2021;12;28;15:00;22;3;0.14;2;0.09;1
2021;12;28;16:00;22;4;0.18;2;0.09;2
2021;12;28;17:00;22;2;0.09;2;0.09;1
2021;12;28;18:00;22;2;0.09;2;0.09;1
2021;12;29;08:00;22;5;0.23;2;0.09;2
2021;12;29;09:00;22;2;0.09;2;0.09;1
2021;12;29;10:00;22;5;0.23;2;0.09;2
2021;12;29;11:00;22;17;0.77;2;0.09;8
2021;12;29;12:00;22;1;0.05;2;0.09;0
2021;12;29;13:00;22;5;0.23;1;0.05;5
2021;12;29;14:00;22;7;0.32;2;0.09;3
2021;12;29;15:00;22;5;0.23;2;0.09;2
2021;12;29;17:00;22;3;0.14;2;0.09;1
2021;12;30;07:00;22;1;0.05;0;0.00;1
2021;12;30;08:00;22;3;0.14;2;0.09;1
2021;12;30;09:00;22;2;0.09;2;0.09;1
2021;12;30;10:00;22;3;0.14;2;0.09;1
2021;12;30;11:00;22;4;0.18;2;0.09;2
2021;12;30;12:00;22;1;0.05;2;0.09;0
2021;12;30;13:00;22;3;0.14;2;0.09;1
2021;12;30;16:00;22;1;0.05;1;0.05;1
2021;12;30;17:00;22;3;0.14;1;0.05;3
2021;12;30;18:00;22;2;0.09;1;0.05;2
2021;12;31;09:00;22;1;0.05;2;0.09;0
2021;12;31;11:00;22;2;0.09;2;0.09;1
2021;12;31;14:00;22;2;0.09;2;0.09;1
2021;12;31;16:00;22;1;0.05;1;0.05;1
2022;1;1;17:00;20;1;0.05;1;0.05;1
2022;1;2;12:00;20;1;0.05;1;0.05;1
2022;1;2;14:00;20;3;0.15;2;0.10;1
2022;1;3;07:00;20;51;2.55;5;0.25;10
2022;1;3;08:00;20;67;3.35;8;0.40;8
2022;1;3;09:00;20;62;3.10;11;0.55;5
2022;1;3;10:00;20;77;3.85;11;0.55;7
2022;1;3;11:00;20;46;2.30;12;0.60;3
2022;1;3;12:00;20;47;2.35;12;0.60;3
2022;1;3;13:00;20;34;1.70;9;0.45;3
2022;1;3;14:00;20;37;1.85;6;0.30;6
2022;1;3;15:00;20;35;1.75;2;0.10;17
2022;1;3;16:00;20;34;1.70;2;0.10;17
2022;1;3;17:00;20;26;1.30;1;0.05;26
2022;1;3;18:00;20;22;1.10;1;0.05;22
2022;1;3;19:00;20;1;0.05;1;0.05;1
2022;1;4;07:00;20;24;1.20;5;0.25;4
2022;1;4;08:00;20;27;1.35;8;0.40;3
2022;1;4;09:00;20;40;2.00;11;0.55;3
2022;1;4;10:00;20;55;2.75;11;0.55;5
2022;1;4;11:00;20;25;1.25;12;0.60;2
2022;1;4;12:00;20;36;1.80;12;0.60;3
2022;1;4;13:00;20;26;1.30;10;0.50;2
2022;1;4;14:00;20;34;1.70;7;0.35;4
2022;1;4;15:00;20;27;1.35;3;0.15;9
2022;1;4;16:00;20;9;0.45;3;0.15;3
2022;1;4;17:00;20;16;0.80;2;0.10;8
2022;1;4;18:00;20;2;0.10;2;0.10;1
2022;1;5;07:00;20;12;0.60;5;0.25;2
2022;1;5;08:00;20;18;0.90;7;0.35;2
2022;1;5;09:00;20;35;1.75;11;0.55;3
2022;1;5;10:00;20;35;1.75;11;0.55;3
2022;1;5;11:00;20;27;1.35;12;0.60;2
2022;1;5;12:00;20;17;0.85;12;0.60;1
2022;1;5;13:00;20;30;1.50;10;0.50;3
2022;1;5;14:00;20;24;1.20;7;0.35;3
2022;1;5;15:00;20;30;1.50;3;0.15;10
2022;1;5;16:00;20;22;1.10;3;0.15;7
2022;1;5;17:00;20;11;0.55;3;0.15;3
2022;1;5;18:00;20;7;0.35;2;0.10;3
2022;1;6;07:00;20;18;0.90;0;0.00;18
2022;1;6;08:00;20;28;1.40;0;0.00;28
2022;1;6;09:00;20;51;2.55;10;0.50;5
2022;1;6;10:00;20;64;3.20;10;0.50;6
2022;1;6;11:00;20;42;2.10;11;0.55;3
2022;1;6;12:00;20;28;1.40;12;0.60;2
2022;1;6;13:00;20;20;1.00;9;0.45;2
2022;1;6;14:00;20;21;1.05;6;0.30;3
2022;1;6;15:00;20;11;0.55;3;0.15;3
2022;1;6;16:00;20;14;0.70;3;0.15;4
2022;1;6;17:00;20;8;0.40;2;0.10;4
2022;1;6;18:00;20;4;0.20;0;0.00;4
2022;1;7;07:00;20;14;0.70;5;0.25;2
2022;1;7;08:00;20;14;0.70;6;0.30;2
2022;1;7;09:00;20;24;1.20;9;0.45;2
2022;1;7;10:00;20;18;0.90;9;0.45;2
2022;1;7;11:00;20;39;1.95;10;0.50;3
2022;1;7;12:00;20;66;3.30;10;0.50;6
2022;1;7;13:00;20;58;2.90;8;0.40;7
2022;1;7;14:00;20;36;1.80;6;0.30;6
2022;1;7;15:00;20;31;1.55;3;0.15;10
2022;1;7;16:00;20;15;0.75;3;0.15;5
2022;1;7;17:00;20;5;0.25;2;0.10;2
2022;1;7;18:00;20;1;0.05;2;0.10;0
2022;1;8;09:00;20;1;0.05;2;0.10;0
2022;1;8;10:00;20;3;0.15;2;0.10;1
2022;1;8;11:00;20;2;0.10;2;0.10;1
2022;1;8;12:00;20;3;0.15;2;0.10;1
2022;1;8;14:00;20;1;0.05;2;0.10;0
2022;1;8;16:00;20;1;0.05;1;0.05;1
2022;1;9;11:00;20;2;0.10;2;0.10;1
2022;1;9;12:00;20;8;0.40;2;0.10;4
2022;1;9;13:00;20;4;0.20;2;0.10;2
2022;1;10;07:00;20;13;0.65;5;0.25;2
2022;1;10;08:00;20;53;2.65;7;0.35;7
2022;1;10;09:00;20;70;3.50;11;0.55;6
2022;1;10;10:00;20;49;2.45;11;0.55;4
2022;1;10;11:00;20;35;1.75;12;0.60;2
2022;1;10;12:00;20;24;1.20;12;0.60;2
2022;1;10;13:00;20;23;1.15;10;0.50;2
2022;1;10;14:00;20;40;2.00;7;0.35;5
2022;1;10;15:00;20;19;0.95;3;0.15;6
2022;1;10;16:00;20;13;0.65;3;0.15;4
2022;1;10;17:00;20;19;0.95;2;0.10;9
2022;1;10;18:00;20;3;0.15;2;0.10;1
2022;1;11;07:00;20;9;0.45;4;0.20;2
2022;1;11;08:00;20;18;0.90;8;0.40;2
2022;1;11;09:00;20;55;2.75;11;0.55;5
2022;1;11;10:00;20;72;3.60;11;0.55;6
2022;1;11;11:00;20;65;3.25;12;0.60;5
2022;1;11;12:00;20;50;2.50;12;0.60;4
2022;1;11;13:00;20;45;2.25;10;0.50;4
2022;1;11;14:00;20;28;1.40;7;0.35;4
2022;1;11;15:00;20;22;1.10;3;0.15;7
2022;1;11;16:00;20;17;0.85;3;0.15;5
2022;1;11;17:00;20;11;0.55;2;0.10;5
2022;1;11;18:00;20;4;0.20;2;0.10;2
2022;1;11;19:00;20;1;0.05;2;0.10;0
2022;1;12;07:00;20;15;0.75;4;0.20;3
2022;1;12;08:00;20;24;1.20;7;0.35;3
2022;1;12;09:00;20;31;1.55;10;0.50;3
2022;1;12;10:00;20;29;1.45;11;0.55;2
2022;1;12;11:00;20;45;2.25;12;0.60;3
2022;1;12;12:00;20;21;1.05;12;0.60;1
2022;1;12;13:00;20;27;1.35;9;0.45;3
2022;1;12;14:00;20;22;1.10;6;0.30;3
2022;1;12;15:00;20;22;1.10;3;0.15;7
2022;1;12;16:00;20;15;0.75;2;0.10;7
2022;1;12;17:00;20;7;0.35;1;0.05;7
2022;1;13;07:00;20;16;0.80;4;0.20;4
2022;1;13;08:00;20;19;0.95;8;0.40;2
2022;1;13;09:00;20;27;1.35;12;0.60;2
2022;1;13;10:00;20;41;2.05;12;0.60;3
2022;1;13;11:00;20;29;1.45;13;0.65;2
2022;1;13;12:00;20;39;1.95;13;0.65;3
2022;1;13;13:00;20;20;1.00;9;0.45;2
2022;1;13;14:00;20;24;1.20;6;0.30;4
2022;1;13;15:00;20;36;1.80;3;0.15;12
2022;1;13;16:00;20;9;0.45;3;0.15;3
2022;1;13;17:00;20;9;0.45;2;0.10;4
2022;1;13;18:00;20;2;0.10;2;0.10;1
2022;1;14;07:00;20;12;0.60;4;0.20;3
2022;1;14;08:00;20;15;0.75;7;0.35;2
2022;1;14;09:00;20;35;1.75;11;0.55;3
2022;1;14;10:00;20;42;2.10;11;0.55;3
2022;1;14;11:00;20;34;1.70;12;0.60;2
2022;1;14;12:00;20;18;0.90;12;0.60;1
2022;1;14;13:00;20;23;1.15;8;0.40;2
2022;1;14;14:00;20;24;1.20;6;0.30;4
2022;1;14;15:00;20;13;0.65;3;0.15;4
2022;1;14;16:00;20;12;0.60;3;0.15;4
2022;1;14;17:00;20;5;0.25;2;0.10;2
2022;1;14;18:00;20;5;0.25;2;0.10;2
2022;1;15;09:00;20;1;0.05;2;0.10;0
2022;1;15;10:00;20;2;0.10;2;0.10;1
2022;1;15;11:00;20;2;0.10;2;0.10;1
2022;1;16;11:00;20;3;0.15;2;0.10;1
2022;1;16;16:00;20;1;0.05;1;0.05;1
2022;1;17;07:00;20;16;0.80;4;0.20;4
2022;1;17;08:00;20;28;1.40;6;0.30;4
2022;1;17;09:00;20;31;1.55;10;0.50;3
2022;1;17;10:00;20;34;1.70;10;0.50;3
2022;1;17;11:00;20;41;2.05;11;0.55;3
2022;1;17;12:00;20;26;1.30;11;0.55;2
2022;1;17;13:00;20;25;1.25;8;0.40;3
2022;1;17;14:00;20;33;1.65;6;0.30;5
2022;1;17;15:00;20;30;1.50;3;0.15;10
2022;1;17;16:00;20;26;1.30;3;0.15;8
2022;1;17;17:00;20;12;0.60;2;0.10;6
2022;1;17;18:00;20;3;0.15;2;0.10;1
2022;1;18;07:00;20;22;1.10;5;0.25;4
2022;1;18;08:00;20;25;1.25;5;0.25;5
2022;1;18;09:00;20;26;1.30;10;0.50;2
2022;1;18;10:00;20;45;2.25;10;0.50;4
2022;1;18;11:00;20;42;2.10;11;0.55;3
2022;1;18;12:00;20;32;1.60;11;0.55;2
2022;1;18;13:00;20;23;1.15;8;0.40;2
2022;1;18;14:00;20;14;0.70;7;0.35;2
2022;1;18;15:00;20;16;0.80;3;0.15;5
2022;1;18;16:00;20;14;0.70;3;0.15;4
2022;1;18;17:00;20;8;0.40;2;0.10;4
2022;1;18;18:00;20;5;0.25;2;0.10;2
2022;1;19;07:00;20;7;0.35;4;0.20;1
2022;1;19;08:00;20;33;1.65;6;0.30;5
